"ID";"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact"
9229;57;"self-employed";"single";"secondary";"no";3277;"no";"no";"unknown"
2382;36;"blue-collar";"married";"secondary";"no";-195;"yes";"no";"unknown"
946;33;"admin.";"married";"secondary";"no";-6;"yes";"no";"unknown"
13251;52;"technician";"married";"secondary";"no";3554;"no";"yes";"cellular"
19955;33;"technician";"married";"secondary";"no";-534;"yes";"yes";"cellular"
45201;38;"technician";"married";"secondary";"no";557;"yes";"no";"cellular"
26834;34;"admin.";"single";"secondary";"no";4436;"yes";"no";"cellular"
17122;46;"blue-collar";"married";"primary";"no";-271;"yes";"no";"cellular"
14000;33;"blue-collar";"single";"secondary";"no";109;"yes";"yes";"cellular"
39536;24;"student";"single";"secondary";"no";23878;"no";"no";"cellular"
7114;39;"technician";"married";"secondary";"no";192;"yes";"yes";"unknown"
21440;34;"technician";"divorced";"secondary";"no";0;"yes";"yes";"cellular"
6142;53;"technician";"married";"secondary";"no";-725;"yes";"no";"unknown"
10553;41;"blue-collar";"married";"secondary";"no";2413;"no";"no";"unknown"
5287;34;"blue-collar";"divorced";"secondary";"no";3798;"yes";"no";"unknown"
33175;30;"management";"married";"tertiary";"no";860;"yes";"no";"cellular"
673;49;"self-employed";"married";"secondary";"no";1;"yes";"no";"unknown"
3533;36;"blue-collar";"single";"primary";"no";263;"yes";"no";"unknown"
14978;38;"admin.";"married";"secondary";"no";0;"yes";"no";"telephone"
892;53;"services";"divorced";"primary";"no";-291;"yes";"yes";"unknown"
22262;52;"management";"married";"tertiary";"no";291;"no";"no";"cellular"
17536;33;"technician";"married";"tertiary";"no";-482;"yes";"no";"cellular"
21984;60;"admin.";"married";"tertiary";"no";1614;"no";"no";"cellular"
13328;27;"admin.";"single";"secondary";"yes";-110;"no";"yes";"cellular"
4960;31;"technician";"married";"secondary";"no";141;"yes";"no";"unknown"
26805;32;"technician";"married";"primary";"no";3774;"yes";"no";"cellular"
2254;32;"services";"married";"secondary";"no";206;"yes";"yes";"unknown"
33593;34;"blue-collar";"married";"primary";"no";15841;"yes";"no";"cellular"
10335;53;"self-employed";"married";"tertiary";"no";4397;"yes";"no";"unknown"
31089;27;"self-employed";"single";"tertiary";"no";516;"no";"no";"cellular"
44166;27;"admin.";"single";"tertiary";"no";4738;"no";"no";"cellular"
25948;36;"admin.";"single";"tertiary";"no";2622;"no";"no";"cellular"
27756;43;"entrepreneur";"divorced";"tertiary";"no";626;"yes";"no";"cellular"
41083;33;"unemployed";"single";"tertiary";"no";1974;"no";"no";"cellular"
20590;35;"management";"married";"tertiary";"no";1511;"yes";"no";"cellular"
29917;47;"management";"single";"tertiary";"no";-230;"no";"no";"cellular"
21871;53;"technician";"married";"secondary";"no";1357;"yes";"no";"cellular"
33776;74;"retired";"married";"primary";"no";670;"no";"no";"cellular"
5477;39;"technician";"divorced";"secondary";"no";1222;"yes";"no";"unknown"
28691;51;"admin.";"single";"tertiary";"no";16;"yes";"no";"cellular"
43346;29;"self-employed";"single";"tertiary";"no";3290;"no";"no";"cellular"
34789;31;"services";"single";"secondary";"no";864;"yes";"no";"cellular"
43605;60;"technician";"married";"secondary";"no";2389;"yes";"yes";"cellular"
38567;24;"blue-collar";"divorced";"secondary";"no";513;"yes";"no";"cellular"
18014;39;"admin.";"married";"secondary";"no";-139;"no";"no";"cellular"
25612;49;"management";"married";"secondary";"no";1623;"yes";"no";"cellular"
24466;51;"technician";"single";"secondary";"no";17092;"no";"no";"cellular"
22868;55;"blue-collar";"married";"primary";"no";2275;"no";"no";"cellular"
40125;28;"management";"single";"secondary";"no";171;"no";"no";"cellular"
35020;32;"technician";"married";"secondary";"no";557;"yes";"no";"cellular"
14341;36;"entrepreneur";"married";"tertiary";"no";733;"no";"yes";"telephone"
9573;53;"retired";"married";"secondary";"no";1300;"no";"no";"unknown"
35515;53;"blue-collar";"married";"primary";"no";2144;"yes";"no";"cellular"
40962;29;"admin.";"single";"tertiary";"no";41;"yes";"no";"cellular"
22252;37;"self-employed";"married";"secondary";"no";744;"yes";"yes";"cellular"
4784;32;"management";"married";"tertiary";"no";2976;"yes";"no";"unknown"
6415;25;"services";"married";"secondary";"no";4063;"yes";"no";"unknown"
25685;32;"self-employed";"married";"tertiary";"no";210;"yes";"no";"cellular"
40187;54;"retired";"single";"primary";"no";466;"no";"no";"cellular"
42464;71;"retired";"married";"secondary";"no";91;"no";"no";"telephone"
13440;40;"blue-collar";"married";"primary";"no";665;"yes";"no";"cellular"
21803;31;"technician";"married";"secondary";"no";0;"no";"no";"cellular"
25698;48;"admin.";"married";"secondary";"no";1428;"no";"no";"cellular"
17918;43;"blue-collar";"married";"primary";"no";548;"no";"no";"cellular"
29034;48;"blue-collar";"married";"secondary";"no";578;"yes";"no";"cellular"
18341;42;"management";"married";"tertiary";"no";4617;"yes";"no";"cellular"
33860;58;"technician";"married";"secondary";"no";760;"yes";"no";"cellular"
11154;61;"entrepreneur";"divorced";"secondary";"no";369;"no";"no";"unknown"
1125;29;"management";"married";"tertiary";"no";199;"yes";"yes";"unknown"
31616;40;"management";"married";"tertiary";"no";285;"yes";"no";"cellular"
37773;38;"blue-collar";"married";"primary";"no";132;"yes";"no";"cellular"
6051;60;"retired";"married";"primary";"no";-382;"yes";"no";"unknown"
24279;30;"management";"married";"tertiary";"no";5381;"no";"no";"cellular"
37328;37;"blue-collar";"married";"secondary";"no";513;"yes";"no";"cellular"
16219;45;"technician";"single";"tertiary";"no";2100;"yes";"no";"cellular"
24321;54;"blue-collar";"married";"secondary";"no";0;"no";"no";"telephone"
214;36;"services";"married";"secondary";"no";301;"yes";"no";"unknown"
9285;44;"technician";"married";"secondary";"no";363;"no";"yes";"unknown"
19611;48;"admin.";"married";"secondary";"no";1403;"no";"no";"cellular"
22999;51;"blue-collar";"married";"primary";"no";6343;"yes";"no";"cellular"
44974;67;"retired";"married";"secondary";"no";203;"no";"no";"cellular"
17547;48;"management";"divorced";"tertiary";"no";2263;"no";"no";"cellular"
36520;60;"retired";"married";"secondary";"no";5789;"yes";"no";"cellular"
11324;46;"blue-collar";"married";"primary";"no";1823;"no";"no";"unknown"
27151;33;"entrepreneur";"single";"secondary";"yes";-1;"yes";"no";"cellular"
6043;33;"blue-collar";"married";"secondary";"no";61;"yes";"no";"unknown"
36907;32;"technician";"married";"secondary";"no";465;"yes";"no";"cellular"
1731;43;"management";"divorced";"tertiary";"no";443;"yes";"no";"unknown"
7750;57;"technician";"married";"secondary";"no";0;"yes";"yes";"unknown"
19198;44;"management";"married";"tertiary";"no";1242;"yes";"no";"cellular"
6692;27;"technician";"single";"secondary";"no";2430;"yes";"no";"unknown"
8987;53;"housemaid";"married";"primary";"no";1903;"no";"no";"unknown"
40309;28;"admin.";"single";"secondary";"no";136;"no";"no";"cellular"
24800;47;"unemployed";"single";"secondary";"no";4819;"no";"no";"cellular"
8844;32;"technician";"divorced";"secondary";"no";273;"yes";"no";"unknown"
20152;56;"retired";"married";"secondary";"no";646;"no";"no";"cellular"
40955;77;"retired";"married";"tertiary";"no";699;"no";"no";"cellular"
42683;38;"services";"married";"secondary";"no";282;"no";"no";"cellular"
17296;36;"management";"married";"tertiary";"no";-1629;"yes";"yes";"cellular"
23713;52;"blue-collar";"married";"primary";"no";-490;"yes";"yes";"cellular"
18885;51;"housemaid";"divorced";"tertiary";"no";1613;"no";"no";"cellular"
16007;40;"management";"married";"tertiary";"no";268;"yes";"no";"cellular"
23472;34;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular"
34118;41;"admin.";"married";"primary";"no";1316;"yes";"no";"cellular"
432;42;"management";"married";"tertiary";"no";1680;"yes";"no";"unknown"
22962;46;"technician";"married";"secondary";"no";1596;"yes";"no";"cellular"
39712;26;"student";"single";"tertiary";"no";13107;"yes";"no";"cellular"
15608;32;"services";"single";"primary";"no";1806;"no";"yes";"cellular"
4282;26;"blue-collar";"divorced";"secondary";"no";0;"yes";"no";"unknown"
11037;58;"housemaid";"married";"primary";"no";3957;"no";"no";"unknown"
12038;42;"admin.";"single";"secondary";"no";1601;"no";"no";"unknown"
5398;30;"services";"married";"secondary";"no";2;"no";"yes";"unknown"
43432;78;"retired";"divorced";"primary";"no";1389;"no";"no";"cellular"
37063;33;"self-employed";"married";"primary";"no";61;"yes";"no";"cellular"
30736;27;"services";"single";"tertiary";"no";691;"no";"yes";"cellular"
5630;36;"admin.";"married";"secondary";"no";165;"yes";"no";"unknown"
39680;30;"admin.";"single";"secondary";"no";1027;"yes";"no";"cellular"
8527;45;"blue-collar";"married";"secondary";"no";-221;"yes";"yes";"unknown"
43688;50;"technician";"married";"tertiary";"no";2611;"no";"no";"cellular"
15297;31;"admin.";"single";"tertiary";"no";98;"no";"yes";"cellular"
6488;24;"admin.";"single";"secondary";"no";795;"yes";"no";"unknown"
4906;33;"blue-collar";"married";"primary";"no";141;"yes";"no";"unknown"
42992;57;"housemaid";"married";"primary";"no";501;"yes";"yes";"cellular"
32140;38;"admin.";"married";"tertiary";"no";293;"no";"no";"cellular"
3419;60;"services";"married";"unknown";"no";132;"yes";"no";"unknown"
24759;37;"technician";"married";"secondary";"no";195;"yes";"no";"cellular"
38241;28;"blue-collar";"married";"secondary";"no";-42;"yes";"no";"cellular"
4454;39;"services";"married";"secondary";"no";0;"yes";"no";"unknown"
38181;26;"services";"married";"secondary";"no";77;"yes";"no";"cellular"
32751;40;"blue-collar";"married";"primary";"no";572;"yes";"yes";"cellular"
40832;45;"admin.";"married";"secondary";"no";1435;"yes";"no";"cellular"
7741;35;"blue-collar";"married";"secondary";"no";535;"yes";"no";"unknown"
12906;42;"admin.";"married";"secondary";"no";1133;"yes";"no";"cellular"
10790;41;"management";"married";"tertiary";"no";676;"no";"no";"unknown"
4806;34;"blue-collar";"married";"primary";"no";-167;"yes";"no";"unknown"
18794;36;"blue-collar";"married";"secondary";"no";1550;"no";"no";"cellular"
42160;42;"management";"married";"tertiary";"no";603;"yes";"no";"cellular"
35262;33;"blue-collar";"married";"primary";"no";494;"yes";"no";"cellular"
10162;43;"admin.";"divorced";"secondary";"no";57;"no";"no";"unknown"
43405;54;"technician";"married";"secondary";"no";2102;"yes";"no";"cellular"
97;55;"blue-collar";"married";"secondary";"no";383;"no";"no";"unknown"
42649;40;"management";"married";"tertiary";"no";5142;"no";"no";"cellular"
29819;56;"technician";"married";"primary";"no";284;"no";"no";"cellular"
11613;55;"housemaid";"married";"primary";"no";136;"yes";"no";"unknown"
26870;30;"blue-collar";"single";"primary";"no";0;"yes";"no";"cellular"
27850;26;"technician";"single";"secondary";"no";3244;"no";"no";"cellular"
27152;41;"management";"married";"secondary";"no";23;"no";"yes";"cellular"
3543;55;"technician";"married";"secondary";"no";2014;"yes";"yes";"unknown"
7091;35;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"unknown"
40269;55;"blue-collar";"married";"secondary";"no";4577;"no";"no";"cellular"
21542;51;"management";"divorced";"tertiary";"no";-202;"no";"no";"cellular"
27718;38;"management";"divorced";"tertiary";"no";0;"yes";"yes";"cellular"
34822;28;"services";"single";"secondary";"no";123;"yes";"no";"cellular"
27230;49;"housemaid";"married";"primary";"no";249;"yes";"no";"cellular"
9699;28;"blue-collar";"married";"secondary";"no";822;"yes";"no";"unknown"
11129;36;"blue-collar";"married";"primary";"no";1707;"no";"no";"unknown"
33765;37;"technician";"married";"secondary";"no";0;"yes";"no";"cellular"
10615;51;"management";"single";"secondary";"no";1610;"yes";"no";"unknown"
10477;36;"entrepreneur";"single";"tertiary";"no";658;"yes";"no";"unknown"
32766;33;"management";"married";"tertiary";"no";3669;"yes";"no";"cellular"
1937;47;"management";"divorced";"tertiary";"no";84;"yes";"no";"unknown"
36537;34;"entrepreneur";"married";"primary";"no";7279;"yes";"no";"cellular"
28544;34;"technician";"married";"tertiary";"no";297;"yes";"no";"cellular"
8813;27;"technician";"married";"secondary";"no";1103;"no";"no";"unknown"
26735;30;"management";"single";"tertiary";"no";1372;"no";"no";"cellular"
1460;49;"blue-collar";"single";"primary";"no";1164;"yes";"no";"unknown"
41991;38;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular"
44437;29;"management";"single";"tertiary";"no";437;"no";"no";"cellular"
26440;55;"technician";"married";"secondary";"no";9774;"yes";"no";"cellular"
38509;42;"entrepreneur";"married";"secondary";"no";169;"yes";"no";"telephone"
35678;43;"blue-collar";"married";"secondary";"no";2;"yes";"yes";"cellular"
5851;27;"unemployed";"married";"secondary";"no";293;"yes";"no";"unknown"
33382;32;"admin.";"married";"secondary";"no";3052;"yes";"yes";"cellular"
14540;47;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular"
14614;47;"management";"divorced";"tertiary";"no";1149;"no";"yes";"cellular"
19770;36;"management";"married";"tertiary";"no";162;"yes";"no";"cellular"
6068;41;"services";"married";"secondary";"no";2085;"yes";"no";"unknown"
32503;29;"blue-collar";"married";"secondary";"no";933;"yes";"no";"cellular"
5873;34;"unemployed";"married";"secondary";"no";200;"yes";"no";"unknown"
9306;51;"admin.";"married";"secondary";"no";1699;"no";"no";"unknown"
38131;30;"technician";"single";"secondary";"yes";28;"yes";"no";"cellular"
35870;42;"self-employed";"divorced";"tertiary";"no";216;"yes";"no";"cellular"
7534;37;"self-employed";"divorced";"tertiary";"no";601;"yes";"no";"unknown"
3197;52;"technician";"divorced";"primary";"no";1500;"no";"no";"unknown"
12891;30;"management";"single";"secondary";"no";269;"no";"yes";"cellular"
19612;39;"management";"married";"tertiary";"no";2666;"no";"no";"cellular"
24825;54;"technician";"married";"secondary";"no";13;"yes";"no";"cellular"
33941;60;"retired";"married";"secondary";"no";89;"no";"no";"cellular"
30363;30;"blue-collar";"married";"primary";"no";935;"yes";"no";"cellular"
11957;47;"admin.";"married";"tertiary";"no";12276;"no";"no";"unknown"
14363;45;"technician";"divorced";"secondary";"no";-14;"no";"no";"cellular"
5119;32;"blue-collar";"married";"secondary";"no";920;"yes";"no";"unknown"
33274;59;"admin.";"single";"secondary";"no";-423;"yes";"yes";"cellular"
23275;31;"technician";"married";"secondary";"no";522;"yes";"yes";"cellular"
38243;59;"management";"married";"primary";"no";2345;"yes";"no";"cellular"
34286;59;"management";"married";"tertiary";"no";3421;"no";"no";"cellular"
40334;43;"blue-collar";"married";"primary";"no";1518;"no";"no";"cellular"
20207;59;"management";"married";"tertiary";"no";518;"no";"no";"cellular"
10894;46;"blue-collar";"married";"secondary";"no";1270;"yes";"no";"unknown"
44991;31;"management";"married";"tertiary";"no";4328;"no";"no";"cellular"
31054;33;"management";"married";"tertiary";"no";1778;"no";"no";"cellular"
1778;46;"technician";"single";"secondary";"yes";-1124;"yes";"yes";"unknown"
1286;39;"management";"single";"tertiary";"no";220;"yes";"no";"unknown"
2433;25;"blue-collar";"single";"secondary";"no";-250;"yes";"no";"unknown"
16019;28;"self-employed";"married";"tertiary";"no";476;"no";"yes";"cellular"
42340;42;"management";"married";"tertiary";"no";2187;"yes";"no";"cellular"
6100;38;"blue-collar";"married";"primary";"no";27;"yes";"no";"unknown"
3777;40;"blue-collar";"married";"secondary";"no";580;"yes";"no";"unknown"
5720;30;"admin.";"married";"secondary";"no";214;"yes";"yes";"unknown"
38889;24;"services";"single";"secondary";"no";258;"yes";"no";"cellular"
21678;33;"blue-collar";"married";"tertiary";"no";1465;"no";"no";"cellular"
41923;27;"student";"single";"tertiary";"no";24025;"no";"no";"cellular"
25035;39;"technician";"married";"secondary";"no";484;"no";"yes";"cellular"
40578;34;"housemaid";"married";"secondary";"no";5;"no";"no";"telephone"
10319;59;"management";"married";"tertiary";"no";3165;"yes";"no";"unknown"
5870;29;"blue-collar";"married";"secondary";"no";2;"yes";"yes";"unknown"
10691;47;"blue-collar";"married";"secondary";"no";4840;"no";"no";"unknown"
45154;64;"retired";"married";"tertiary";"no";2059;"no";"yes";"cellular"
28100;29;"services";"married";"secondary";"no";376;"no";"yes";"telephone"
8557;28;"services";"single";"secondary";"no";3575;"yes";"no";"unknown"
24230;39;"admin.";"married";"secondary";"no";2598;"no";"no";"cellular"
30410;33;"services";"single";"secondary";"no";406;"yes";"no";"cellular"
38179;51;"blue-collar";"divorced";"secondary";"no";113;"no";"no";"cellular"
34520;33;"blue-collar";"married";"secondary";"no";23;"yes";"no";"cellular"
29990;33;"blue-collar";"married";"secondary";"no";-241;"yes";"yes";"cellular"
37510;33;"technician";"married";"secondary";"no";668;"yes";"yes";"cellular"
15174;34;"admin.";"married";"tertiary";"no";1;"yes";"no";"cellular"
18439;41;"blue-collar";"married";"primary";"no";2053;"no";"no";"cellular"
13460;34;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular"
41565;31;"self-employed";"single";"tertiary";"no";275;"no";"no";"cellular"
8515;36;"blue-collar";"single";"secondary";"no";35;"yes";"no";"unknown"
18846;45;"management";"divorced";"secondary";"no";1950;"no";"no";"cellular"
